startdate,hectares,cause,lat,lon,province
2023-09-09,0.1,Human,56.52,-119.369,Alberta
2023-09-19,0.3,Human,57.745,-117.559,Alberta
2023-09-25,0.1,Human,56.262,-116.386,Alberta
2023-10-04,0.5,Human,56.546,-119.36,Alberta
2023-10-09,1.6,Human,56.396,-118.966,Alberta
2023-10-24,0.9,Human,56.432,-119.159,Alberta
2023-10-30,0.5,Human,56.355,-118.897,Alberta
2023-10-30,0.1,Human,56.37,-119.002,Alberta
2023-10-30,0.1,Unknown,56.298,-117.4,Alberta
2023-11-20,0.1,Human,56.561,-117.234,Alberta
2023-12-04,0.1,Human,56.474,-118.144,Alberta
2023-01-25,0.1,Human,52.993,-115.602,Alberta
2023-04-09,0.8,Human,52.608,-114.611,Alberta
2023-04-09,0.9,Human,52.26,-115.232,Alberta
2023-04-18,6.8,Human,52.204,-115.029,Alberta
2023-04-19,16.0,Human,53.263,-115.15,Alberta
2023-04-24,0.1,Human,52.221,-114.971,Alberta
2023-04-27,0.1,Human,52.255,-115.773,Alberta
2023-04-27,7.1,Human,53.105,-115.145,Alberta
2023-04-28,46.0,Human,52.44,-115.371,Alberta
2023-04-29,0.7,Human,52.721,-115.3,Alberta
2023-04-30,48.5,Human,52.955,-114.958,Alberta
2023-04-30,0.8,Human,52.671,-114.863,Alberta
2023-05-01,0.1,Human,52.762,-115.352,Alberta
2023-05-02,0.3,Human,52.614,-114.653,Alberta
2023-05-02,0.5,Human,52.693,-115.337,Alberta
2023-05-03,0.7,Natural,52.223,-115.225,Alberta
2023-05-03,0.6,Natural,52.508,-115.595,Alberta
2023-05-03,0.1,Natural,52.664,-115.439,Alberta
2023-05-03,0.1,Natural,51.704,-115.215,Alberta
2023-05-04,0.4,Natural,52.834,-116.056,Alberta
2023-05-04,0.4,Natural,53.102,-115.681,Alberta
2023-05-04,13100.0,Natural,52.821,-115.908,Alberta
2023-05-04,0.1,Natural,52.884,-116.036,Alberta
2023-05-04,80.0,Natural,52.353,-115.896,Alberta
2023-05-04,15000.0,Natural,52.905,-115.696,Alberta
2023-05-04,5.0,Natural,52.886,-115.9,Alberta
2023-05-04,87492.0,Natural,52.815,-115.45,Alberta
2023-05-04,0.1,Natural,52.519,-115.489,Alberta
2023-05-05,3.5,Natural,52.545,-115.421,Alberta
2023-05-05,7.0,Human,52.262,-115.205,Alberta
2023-05-05,2.5,Natural,52.833,-114.919,Alberta
2023-05-05,5089.0,Human,52.809,-116.204,Alberta
2023-05-06,5.5,Human,53.127,-115.349,Alberta
2023-05-12,2.4,Human,52.353,-115.661,Alberta
2023-05-17,5.0,Human,53.036,-115.475,Alberta
2023-05-19,0.8,Human,52.764,-114.944,Alberta
2023-05-20,0.1,Human,52.961,-114.968,Alberta
2023-05-22,1.0,Natural,52.54,-116.061,Alberta
2023-05-22,0.1,Natural,51.824,-115.304,Alberta
2023-05-28,0.1,Natural,52.653,-114.771,Alberta
2023-06-11,3.6,Human,51.631,-114.779,Alberta
2023-06-11,0.2,Natural,52.689,-115.605,Alberta
2023-06-13,0.1,Natural,52.612,-115.999,Alberta
2023-06-13,0.1,Natural,52.732,-115.87,Alberta
2023-06-14,0.1,Human,53.058,-115.005,Alberta
2023-06-24,0.1,Natural,53.024,-115.562,Alberta
2023-06-26,0.1,Human,52.215,-115.075,Alberta
2023-07-16,0.1,Natural,52.186,-114.811,Alberta
2023-09-02,5.4,Unknown,52.747,-115.968,Alberta
2023-09-18,0.1,Human,52.761,-115.349,Alberta
2023-09-18,0.1,Human,52.926,-115.149,Alberta
2023-10-19,0.1,Human,51.72,-115.418,Alberta
2023-11-21,0.1,Human,52.488,-114.937,Alberta
2023-11-25,0.2,Human,53.005,-115.213,Alberta
2023-04-09,0.4,Unknown,55.544,-116.155,Alberta
2023-04-15,15.3,Human,55.345,-115.78,Alberta
2023-04-16,0.1,Human,55.296,-116.664,Alberta
2023-04-16,0.5,Human,55.6,-116.685,Alberta
2023-04-16,2.0,Human,55.673,-116.405,Alberta
2023-04-16,3.2,Human,55.585,-116.514,Alberta
2023-04-17,0.5,Human,55.413,-116.729,Alberta
2023-04-17,0.3,Human,55.413,-116.151,Alberta
2023-04-17,0.1,Human,55.32,-115.463,Alberta
2023-04-17,0.1,Human,55.329,-116.875,Alberta
2023-04-17,0.1,Human,55.413,-116.15,Alberta
2023-04-21,1.6,Human,55.409,-116.172,Alberta
2023-04-22,30.4,Human,55.936,-113.827,Alberta
2023-04-23,1.3,Human,55.199,-116.884,Alberta
2023-04-25,0.5,Human,55.313,-115.973,Alberta
2023-04-25,1.1,Human,55.169,-116.34,Alberta
2023-04-26,8.6,Unknown,55.374,-115.671,Alberta
2023-04-26,3.5,Unknown,55.367,-115.69,Alberta
2023-04-26,6.6,Unknown,55.369,-115.747,Alberta
2023-04-26,9.4,Unknown,55.372,-115.716,Alberta
2023-04-26,0.1,Unknown,55.374,-115.728,Alberta
2023-04-26,18.6,Unknown,55.374,-115.698,Alberta
2023-04-26,11.9,Unknown,55.395,-115.74,Alberta
2023-04-26,0.2,Human,55.958,-113.828,Alberta
2023-04-26,0.2,Unknown,55.374,-115.695,Alberta
2023-04-27,2.2,Human,55.326,-114.552,Alberta
2023-04-27,0.1,Unknown,55.345,-115.677,Alberta
2023-04-27,0.1,Unknown,55.349,-115.68,Alberta
2023-04-28,1.4,Human,54.794,-115.517,Alberta
2023-04-28,0.3,Human,55.624,-116.333,Alberta
2023-04-28,3.6,Human,55.105,-116.08,Alberta
2023-04-28,0.1,Unknown,55.938,-113.778,Alberta
2023-04-28,0.3,Human,55.942,-113.767,Alberta
2023-04-28,0.6,Human,55.328,-115.433,Alberta
2023-04-28,0.3,Unknown,55.943,-113.78,Alberta
2023-04-30,0.1,Human,55.305,-115.298,Alberta
2023-04-30,0.9,Human,55.953,-113.919,Alberta
2023-04-30,0.8,Human,55.906,-113.855,Alberta
2023-04-30,0.1,Human,55.917,-113.893,Alberta
2023-05-01,0.3,Human,55.237,-115.321,Alberta
2023-05-01,0.1,Human,55.404,-116.049,Alberta
2023-05-01,58.5,Human,55.093,-115.975,Alberta
2023-05-03,0.1,Human,55.953,-113.933,Alberta
2023-05-03,0.1,Human,54.966,-115.571,Alberta
2023-05-04,0.1,Human,55.172,-114.171,Alberta
2023-05-04,16728.0,Natural,55.034,-115.148,Alberta
2023-05-04,1500.0,Natural,54.894,-115.665,Alberta
2023-05-04,1036.0,Natural,56.054,-115.008,Alberta
2023-05-04,43981.0,Natural,55.956,-115.056,Alberta
2023-05-04,1.0,Natural,55.993,-114.98,Alberta
2023-05-04,123670.0,Natural,54.958,-115.681,Alberta
2023-05-04,40060.0,Natural,54.896,-116.1,Alberta
2023-05-05,0.2,Natural,56.002,-114.9,Alberta
2023-05-05,0.2,Human,55.914,-113.913,Alberta
2023-05-05,534.0,Natural,55.022,-115.898,Alberta
2023-05-05,143039.0,Natural,55.878,-116.408,Alberta
2023-05-05,0.5,Natural,56.667,-114.342,Alberta
2023-05-05,6.5,Natural,56.015,-115.025,Alberta
2023-05-11,0.1,Natural,56.747,-114.588,Alberta
2023-05-13,4.2,Natural,56.12,-113.387,Alberta
2023-05-13,0.2,Natural,55.356,-115.684,Alberta
2023-05-14,33138.0,Natural,56.991,-113.459,Alberta
2023-05-15,42.5,Natural,56.12,-114.55,Alberta
2023-05-17,39.4,Unknown,55.225,-114.243,Alberta
2023-05-17,4742.0,Unknown,55.18,-114.116,Alberta
2023-05-17,1036.0,Unknown,55.227,-114.276,Alberta
2023-06-03,0.5,Unknown,56.609,-114.223,Alberta
2023-06-03,0.1,Human,55.958,-113.916,Alberta
2023-06-07,22.6,Natural,56.673,-115.94,Alberta
2023-06-08,8500.0,Natural,54.868,-116.663,Alberta
2023-06-10,0.1,Human,56.483,-115.357,Alberta
2023-06-21,40.5,Natural,56.804,-115.087,Alberta
2023-06-24,0.2,Natural,57.163,-115.321,Alberta
2023-06-24,0.2,Natural,57.126,-115.298,Alberta
2023-06-28,2.8,Natural,55.495,-114.584,Alberta
2023-06-29,13.9,Natural,57.312,-115.486,Alberta
2023-06-29,8.3,Natural,56.805,-113.685,Alberta
2023-06-30,0.1,Natural,55.71,-115.153,Alberta
2023-06-30,0.2,Human,55.065,-116.609,Alberta
2023-07-08,10670.0,Natural,57.176,-113.801,Alberta
2023-07-11,0.5,Natural,54.919,-116.47,Alberta
2023-07-12,0.3,Natural,56.97,-115.156,Alberta
2023-07-13,0.1,Natural,56.48,-113.147,Alberta
2023-07-29,0.1,Human,55.802,-115.201,Alberta
2023-07-30,2.5,Natural,55.627,-116.146,Alberta
2023-08-11,0.2,Natural,56.705,-115.412,Alberta
2023-09-21,0.3,Human,56.58,-115.266,Alberta
2023-09-23,0.1,Human,55.826,-115.211,Alberta
2023-09-25,0.1,Natural,56.563,-115.183,Alberta
2023-10-04,4.0,Human,55.023,-115.349,Alberta
2023-10-09,0.6,Natural,55.552,-116.558,Alberta
2023-10-11,0.6,Human,55.412,-113.857,Alberta
2023-10-20,0.5,Human,55.672,-116.419,Alberta
2023-12-11,0.1,Human,55.358,-114.992,Alberta
2023-04-29,6284.0,Human,53.561,-114.903,Alberta
2023-04-30,2478.0,Human,53.625,-115.101,Alberta
2023-04-09,35.0,Human,54.429,-114.725,Alberta
2023-04-10,1.2,Human,54.404,-116.94,Alberta
2023-04-10,0.1,Human,54.434,-114.714,Alberta
2023-04-10,0.2,Natural,54.357,-116.62,Alberta
2023-04-10,0.2,Human,54.296,-115.189,Alberta
2023-04-15,3.2,Human,54.595,-116.782,Alberta
2023-04-15,1.1,Human,54.514,-114.572,Alberta
2023-04-19,1.0,Human,54.207,-116.031,Alberta
2023-04-19,0.1,Human,54.358,-116.621,Alberta
2023-04-19,0.1,Human,54.154,-116.528,Alberta
2023-04-23,5.8,Human,54.242,-115.573,Alberta
2023-04-27,0.3,Human,54.457,-114.695,Alberta
2023-04-29,1.0,Human,54.573,-115.525,Alberta
2023-04-29,48.0,Human,54.094,-115.321,Alberta
2023-05-01,0.5,Natural,54.344,-116.935,Alberta
2023-05-04,4.0,Natural,54.442,-116.777,Alberta
2023-05-04,0.1,Natural,54.428,-116.54,Alberta
2023-05-05,66436.7,Natural,54.389,-116.372,Alberta
2023-05-06,3.0,Human,54.234,-116.053,Alberta
2023-05-13,24.1,Human,54.452,-117.441,Alberta
2023-05-15,0.3,Natural,54.16,-115.319,Alberta
2023-05-17,0.1,Human,54.096,-115.805,Alberta
2023-05-22,0.1,Natural,54.211,-117.43,Alberta
2023-06-03,0.1,Human,54.207,-116.767,Alberta
2023-06-05,0.1,Natural,54.197,-116.203,Alberta
2023-06-08,0.1,Natural,54.541,-115.607,Alberta
2023-06-28,0.3,Natural,54.273,-116.068,Alberta
2023-08-21,4.7,Human,54.441,-114.605,Alberta
2023-09-25,0.5,Human,54.385,-116.247,Alberta
2023-10-12,0.2,Human,54.642,-115.536,Alberta
2023-11-20,5.9,Unknown,54.193,-115.852,Alberta
2023-05-05,6422.2,Human,56.271,-119.934,Alberta
2023-07-20,2272.0,Human,59.463,-120.0,Alberta
2023-04-28,2.1,Human,53.088,-124.496,British Columbia
2023-04-30,0.6,Human,53.05,-122.532,British Columbia
2023-05-19,74.0,Natural,53.076,-121.847,British Columbia
2023-05-19,82.0,Natural,53.296,-121.626,British Columbia
2023-05-20,75.0,Natural,52.627,-123.041,British Columbia
2023-05-21,1.2,Natural,53.161,-123.388,British Columbia
2023-06-07,0.01,Human,52.5969,-122.535,British Columbia
2023-07-06,4306.0,Natural,52.969,-125.56,British Columbia
2023-07-07,0.01,Human,53.2094,-121.55,British Columbia
2023-07-08,1297.6,Natural,53.042,-123.407,British Columbia
2023-07-08,2784.7,Natural,52.814,-122.935,British Columbia
2023-07-08,11.0,Natural,53.19,-123.538,British Columbia
2023-07-08,0.1,Natural,52.928,-124.821,British Columbia
2023-07-09,376.0,Natural,52.971,-124.629,British Columbia
2023-07-09,36.0,Natural,52.996,-124.461,British Columbia
2023-07-09,3.6,Natural,52.781,-124.017,British Columbia
2023-07-09,1.0,Natural,52.824,-124.1,British Columbia
2023-07-09,0.5,Natural,52.596,-122.419,British Columbia
2023-07-09,1282.0,Natural,52.74,-125.036,British Columbia
2023-07-10,70.0,Natural,53.138,-123.57,British Columbia
2023-07-10,4422.1,Natural,53.296,-123.669,British Columbia
2023-07-10,10.0,Natural,52.774,-122.307,British Columbia
2023-07-10,25.0,Natural,52.797,-122.077,British Columbia
2023-07-10,7864.0,Natural,53.166,-123.713,British Columbia
2023-07-11,0.1,Natural,52.455,-122.51,British Columbia
2023-07-16,0.5,Natural,52.829,-122.217,British Columbia
2023-07-17,0.1,Human,53.187,-123.122,British Columbia
2023-07-19,341.9,Natural,52.912,-125.436,British Columbia
2023-07-20,1.6,Natural,52.904,-122.929,British Columbia
2023-07-22,0.01,Human,52.7435,-122.601,British Columbia
2023-07-22,0.5,Natural,52.797,-122.556,British Columbia
2023-07-22,0.6,Natural,52.755,-122.602,British Columbia
2023-07-22,0.1,Human,53.006,-123.194,British Columbia
2023-07-22,270.0,Natural,52.609,-122.25,British Columbia
2023-07-23,0.3,Natural,53.419,-123.764,British Columbia
2023-08-08,0.2,Natural,53.372,-122.706,British Columbia
2023-08-08,0.01,Human,53.2151,-123.166,British Columbia
2023-08-14,0.01,Human,53.1099,-124.494,British Columbia
2023-08-21,0.1,Natural,53.143,-122.342,British Columbia
2023-09-16,0.2,Human,52.425,-122.605,British Columbia
2023-09-17,10.5,Human,53.023,-124.798,British Columbia
2023-09-26,0.3,Natural,53.028,-123.111,British Columbia
2023-09-29,0.01,Human,53.0235,-122.586,British Columbia
2023-11-23,0.1,Human,52.582,-122.449,British Columbia
2023-04-24,10.0,Human,51.925,-122.522,British Columbia
2023-04-27,60.0,Human,51.984,-122.636,British Columbia
2023-04-27,4.9,Human,52.0,-122.157,British Columbia
2023-04-28,0.01,Human,52.0922,-122.113,British Columbia
2023-04-29,0.1,Human,52.13,-121.947,British Columbia
2023-04-29,1.0,Human,52.247,-122.065,British Columbia
2023-04-30,0.01,Human,52.3306,-122.273,British Columbia
2023-04-30,0.3,Human,52.2006,-122.121,British Columbia
2023-06-02,0.01,Human,51.9668,-121.788,British Columbia
2023-06-14,0.01,Human,52.1772,-121.907,British Columbia
2023-07-08,0.1,Natural,52.434,-122.231,British Columbia
2023-07-08,0.1,Natural,52.089,-122.157,British Columbia
2023-07-09,1.0,Natural,52.377,-122.009,British Columbia
2023-07-10,0.8,Natural,51.871,-122.114,British Columbia
2023-07-10,0.1,Natural,51.871,-122.114,British Columbia
2023-07-11,0.2,Natural,52.054,-122.195,British Columbia
2023-07-12,0.1,Natural,52.118,-122.218,British Columbia
2023-07-13,0.3,Natural,52.143,-122.214,British Columbia
2023-07-17,0.1,Natural,52.019,-121.747,British Columbia
2023-07-19,0.4,Natural,51.905,-122.097,British Columbia
2023-07-20,3.4,Natural,51.376,-122.625,British Columbia
2023-07-21,0.7,Natural,52.022,-121.712,British Columbia
2023-07-31,1.5,Natural,51.883,-122.088,British Columbia
2023-08-06,1.0,Natural,51.911,-122.337,British Columbia
2023-08-07,0.7,Natural,51.931,-122.05,British Columbia
2023-08-09,0.6,Human,52.103,-122.006,British Columbia
2023-09-11,0.7,Natural,52.319,-121.902,British Columbia
2023-09-13,0.01,Human,51.927,-121.976,British Columbia
2023-10-27,2.1,Human,52.044,-121.702,British Columbia
2023-10-28,19.6,Human,51.598,-122.264,British Columbia
2023-10-28,1.9,Human,52.043,-121.699,British Columbia
2023-10-30,6.0,Human,52.039,-121.694,British Columbia
2023-11-02,0.8,Human,52.18,-121.775,British Columbia
2023-05-19,964.0,Natural,52.617,-121.071,British Columbia
2023-05-19,2.3,Natural,52.623,-121.647,British Columbia
2023-05-20,0.01,Human,52.4518,-121.186,British Columbia
2023-05-21,16.0,Natural,52.631,-121.04,British Columbia
2023-05-21,241.7,Natural,52.837,-120.466,British Columbia
2023-05-21,0.5,Natural,52.336,-120.906,British Columbia
2023-06-03,25.0,Natural,52.692,-120.486,British Columbia
2023-06-03,0.1,Natural,52.685,-120.464,British Columbia
2023-06-08,226.0,Human,52.255,-120.835,British Columbia
2023-06-08,0.01,Human,52.4378,-121.175,British Columbia
2023-06-29,0.01,Human,52.5845,-120.942,British Columbia
2023-06-29,0.01,Human,52.5736,-120.912,British Columbia
2023-06-29,0.01,Human,52.5709,-120.942,British Columbia
2023-07-05,308.0,Natural,52.69,-121.364,British Columbia
2023-07-09,0.01,Human,52.17,-121.58,British Columbia
2023-07-09,240.2,Natural,52.445,-120.754,British Columbia
2023-07-09,0.2,Natural,52.464,-120.735,British Columbia
2023-07-10,0.1,Natural,52.385,-121.209,British Columbia
2023-07-10,43.7,Natural,52.692,-120.828,British Columbia
2023-07-11,10.9,Natural,52.473,-121.001,British Columbia
2023-07-14,27.3,Natural,52.57,-120.494,British Columbia
2023-07-19,2.4,Natural,52.534,-121.369,British Columbia
2023-07-20,0.1,Natural,52.452,-121.79,British Columbia
2023-07-21,1.3,Natural,52.273,-120.764,British Columbia
2023-07-24,0.01,Human,52.5136,-121.805,British Columbia
2023-07-25,78.0,Natural,52.877,-120.406,British Columbia
2023-08-06,6.0,Natural,52.574,-120.845,British Columbia
2023-08-07,0.1,Natural,52.29,-121.392,British Columbia
2023-08-08,0.1,Natural,52.304,-121.722,British Columbia
2023-08-27,0.3,Natural,52.463,-121.099,British Columbia
2023-09-08,0.2,Natural,52.512,-121.121,British Columbia
2023-09-13,5.0,Natural,52.597,-121.314,British Columbia
2023-09-17,0.5,Natural,52.419,-120.869,British Columbia
2023-04-17,1.0,Human,51.607,-121.226,British Columbia
2023-04-28,10.5,Human,51.223,-121.561,British Columbia
2023-04-28,0.1,Human,51.518,-120.838,British Columbia
2023-04-29,113.0,Human,51.371,-120.999,British Columbia
2023-04-30,3.8,Human,51.307,-121.38,British Columbia
2023-05-04,53.0,Natural,51.285,-122.007,British Columbia
2023-05-06,0.01,Human,51.7901,-121.46,British Columbia
2023-05-16,0.01,Human,51.7313,-121.208,British Columbia
2023-05-17,0.2,Human,51.765,-121.38,British Columbia
2023-05-19,536.0,Natural,51.637,-121.926,British Columbia
2023-05-19,24.0,Natural,52.056,-121.316,British Columbia
2023-05-19,0.5,Natural,52.062,-121.351,British Columbia
2023-05-19,2.0,Natural,51.613,-121.856,British Columbia
2023-05-20,0.1,Natural,51.813,-121.34,British Columbia
2023-05-20,0.01,Human,51.4556,-121.836,British Columbia
2023-06-08,0.01,Human,51.9168,-120.76,British Columbia
2023-06-08,0.01,Human,51.6208,-121.549,British Columbia
2023-07-04,1.2,Natural,51.712,-121.572,British Columbia
2023-07-05,0.1,Natural,51.717,-121.195,British Columbia
2023-07-11,0.2,Natural,51.718,-121.195,British Columbia
2023-07-18,0.1,Natural,51.877,-121.068,British Columbia
2023-07-19,0.2,Human,51.817,-121.253,British Columbia
2023-07-19,0.01,Human,51.4935,-121.147,British Columbia
2023-07-20,0.5,Natural,51.326,-122.105,British Columbia
2023-07-31,0.1,Natural,51.441,-122.042,British Columbia
2023-08-01,0.3,Human,51.6227,-121.106,British Columbia
2023-08-05,0.2,Natural,51.848,-121.818,British Columbia
2023-08-18,0.3,Human,51.386,-121.182,British Columbia
2023-08-31,0.2,Natural,52.186,-120.749,British Columbia
2023-09-07,0.5,Natural,51.9,-121.091,British Columbia
2023-09-09,0.1,Human,51.843,-120.983,British Columbia
2023-09-15,0.01,Human,51.0394,-121.873,British Columbia
2023-10-21,0.3,Human,52.081,-121.317,British Columbia
2023-10-22,1.6,Human,52.074,-121.334,British Columbia
2023-10-29,0.5,Human,51.402,-121.754,British Columbia
2023-04-06,2.0,Human,51.521,-124.162,British Columbia
2023-04-09,3.8,Human,51.94,-123.095,British Columbia
2023-04-10,10.4,Human,52.033,-123.187,British Columbia
2023-04-14,16.4,Human,52.002,-123.161,British Columbia
2023-04-15,18.1,Human,52.043,-123.21,British Columbia
2023-04-21,47.8,Human,51.891,-123.232,British Columbia
2023-04-27,4.8,Human,52.101,-124.235,British Columbia
2023-04-27,209.0,Human,52.035,-123.177,British Columbia
2023-04-27,21.5,Human,51.919,-123.127,British Columbia
2023-04-29,10.1,Human,51.482,-123.844,British Columbia
2023-04-30,0.1,Human,52.465,-125.266,British Columbia
2023-05-03,0.1,Human,52.46,-125.31,British Columbia
2023-05-04,0.4,Human,52.465,-125.314,British Columbia
2023-05-10,1.0,Human,52.458,-125.283,British Columbia
2023-05-17,145.0,Human,52.457,-125.426,British Columbia
2023-05-21,0.1,Human,52.1078,-124.074,British Columbia
2023-06-08,0.1,Human,52.121,-123.239,British Columbia
2023-06-25,2.9,Natural,52.607,-124.932,British Columbia
2023-06-25,2.5,Natural,52.41,-124.837,British Columbia
2023-07-05,0.1,Human,52.086,-123.363,British Columbia
2023-07-06,0.01,Human,52.5717,-124.45,British Columbia
2023-07-08,0.4,Natural,51.795,-124.718,British Columbia
2023-07-09,0.5,Natural,52.601,-125.703,British Columbia
2023-07-11,4.8,Natural,52.412,-124.842,British Columbia
2023-07-11,6651.9,Natural,52.547,-124.74,British Columbia
2023-07-12,3350.0,Natural,52.773,-125.58,British Columbia
2023-07-12,0.3,Human,52.385,-125.035,British Columbia
2023-07-13,0.5,Natural,52.22,-125.276,British Columbia
2023-07-16,2.0,Natural,51.409,-124.427,British Columbia
2023-07-20,0.01,Human,52.366,-123.627,British Columbia
2023-07-20,27.0,Natural,52.27,-123.586,British Columbia
2023-07-20,1.8,Natural,52.028,-124.008,British Columbia
2023-07-21,1306.0,Natural,52.061,-123.491,British Columbia
2023-07-21,10.5,Natural,52.124,-123.505,British Columbia
2023-07-21,0.3,Human,52.239,-123.499,British Columbia
2023-07-21,1400.0,Natural,52.2,-123.48,British Columbia
2023-07-21,0.1,Human,52.2372,-123.494,British Columbia
2023-07-22,2.5,Natural,52.319,-123.04,British Columbia
2023-07-30,0.01,Human,52.4731,-123.349,British Columbia
2023-08-03,0.01,Human,52.4439,-125.27,British Columbia
2023-08-20,0.1,Natural,51.561,-124.383,British Columbia
2023-08-27,16842.0,Natural,51.581,-125.082,British Columbia
2023-08-28,1235.3,Human,52.062,-123.56,British Columbia
2023-09-08,1.0,Human,52.294,-125.118,British Columbia
2023-09-08,200.0,Natural,51.681,-124.994,British Columbia
2023-12-05,28.4,Human,51.774,-123.582,British Columbia
2023-04-20,16.5,Human,53.553,-122.63,British Columbia
2023-04-29,0.6,Human,54.089,-122.586,British Columbia
2023-05-03,2.0,Human,53.762,-122.713,British Columbia
2023-05-04,2.0,Human,53.833,-122.721,British Columbia
2023-05-05,0.3,Human,53.785,-122.716,British Columbia
2023-05-05,1.2,Human,54.093,-122.548,British Columbia
2023-05-06,0.2,Human,53.878,-122.64,British Columbia
2023-05-20,55.0,Natural,53.557,-121.767,British Columbia
2023-06-09,0.01,Human,53.8553,-123.32,British Columbia
2023-06-29,0.3,Natural,54.68,-122.21,British Columbia
2023-07-02,0.2,Natural,54.278,-122.197,British Columbia
2023-07-05,2.4,Natural,54.263,-123.643,British Columbia
2023-07-07,0.2,Natural,54.886,-122.982,British Columbia
2023-07-07,0.8,Natural,53.418,-122.318,British Columbia
2023-07-07,0.1,Natural,53.844,-122.34,British Columbia
2023-07-07,1.8,Natural,53.663,-122.159,British Columbia
2023-07-07,0.1,Natural,53.701,-122.187,British Columbia
2023-07-07,0.1,Natural,53.886,-121.495,British Columbia
2023-07-08,224.0,Natural,53.397,-123.332,British Columbia
2023-07-08,6.2,Natural,53.67,-120.971,British Columbia
2023-07-08,2420.0,Natural,53.482,-123.847,British Columbia
2023-07-08,0.5,Natural,53.648,-123.326,British Columbia
2023-07-09,0.2,Natural,53.473,-123.358,British Columbia
2023-07-09,2.5,Natural,53.517,-122.572,British Columbia
2023-07-09,0.2,Natural,53.629,-123.46,British Columbia
2023-07-09,8.3,Natural,54.724,-123.327,British Columbia
2023-07-10,2.0,Natural,53.671,-122.143,British Columbia
2023-07-10,14.0,Natural,53.625,-123.473,British Columbia
2023-07-10,0.1,Natural,53.686,-122.548,British Columbia
2023-07-10,6.4,Natural,54.018,-123.437,British Columbia
2023-07-11,0.3,Natural,53.693,-122.204,British Columbia
2023-07-11,1100.0,Natural,54.961,-122.622,British Columbia
2023-07-11,0.1,Natural,54.193,-121.654,British Columbia
2023-07-13,39.7,Natural,53.373,-123.164,British Columbia
2023-07-16,1.5,Natural,53.715,-123.194,British Columbia
